JAR File,Vulnerable JAR File Distribution
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde_3.8.100.v20130605-2000.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.team.cvs.ui_3.3.600.v20130514-1224.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.security.ui_1.1.100.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/axis-1.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.ql_2.0.100.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/rascore.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jasperreports/3rdParty/spring-core-2.5.5.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/struts2-tiles-plugin-2.0.9.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/xwork-2.0.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jbossws-spi-4.2.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/xalan.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.util_1.0.500.v20130404-1337.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.databinding_1.4.1.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.apt.core_3.3.500.v20120516-0617.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jruby/3rdParty/bytelist.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.ui.workbench3_0.12.0.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/tomcat-coyote.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/winp-1.14-patched.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ganttproject/3rdParty/jakarta-slide-webdavlib-2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.filesystem.win32.x86_1.4.0.v20121112-0948.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hadoop/3rdParty/hdfsproxy-2.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.search_3.9.0.v20130312-1625.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hadoop/3rdParty/servlet-api-2.5-20081211.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jmeter/3rdParty/geronimo-jms_1.1_spec-1.1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/mailapi_1_3_1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jnp-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/spring-2.5.6.SEC01.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.cvs_1.4.0.v20130605-2000.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/argouml/3rdParty/org.eclipse.emf.ecore.edit_2.6.0.v20100914-1218.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/xfire-jsr181-api-1.0-M1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.debug.ui_3.6.200.v20130514-0841.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/servlet-api-2.5-6.0.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.frameworkadmin.equinox_1.0.500.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/c_jdbc/3rdParty/mysql-connector-java-3.1.6-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jasperreports/3rdParty/batik-util.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jgrapht/3rdParty/svnant.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalDatabaseConnectors.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.resources_3.8.100.v20130521-2026.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.externaltools_1.0.200.v20130402-1741.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.jsp.jasper_1.0.400.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.simpleconfigurator.manipulator_2.0.0.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.reconciler.dropins_1.1.200.v20130419-1850.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/log4j.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.core.services_1.1.0.v20130515-1343.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jboss.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/buildmagic-tasks.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/snmp-adaptor.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hibernate/3rdParty/jboss-logging-3.1.1.GA.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.team.ui_3.7.0.v20130514-1224.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbossjmx-ant.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/xfire-all-1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.console_1.0.100.v20130429-0953.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.concurrent_1.1.0.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/tomcat-jni.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/scheduler-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hadoop/3rdParty/jetty-6.1.26.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/scout.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/commons-fileupload-1.1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/xdoclet-apache-module-1.2.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.externaltools_3.2.200.v20130508-2007.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/xdoclet-jboss-module-1.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jnpserver.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/commons-fileupload-1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/twiddle.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/nexus-indexer-2.0.0-shaded.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/log4j-snmp-appender.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/webserver.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/htmlunit/3rdParty/httpclient-4.0.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jsf-impl.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jstock/3rdParty/poi-3.2-FINAL-20081019.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.http.registry_1.1.300.v20130402-1529.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/htmlunit/3rdParty/svnjavahl.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/quartz.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jnpserver.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.browser_3.4.100.v20130527-1656.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/nakedobjects/3rdParty/mail-1.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ecf.provider.filetransfer.httpclient4_1.0.300.v20130604-1622.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/log4j-snmp-appender.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jmx-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tomcat/3rdParty/commons-daemon.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.osgi_3.9.0.v20130529-1710.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalExportingBase.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/gnu-regexp-1.1.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.debug.ui_3.9.0.v20130516-1713.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/javassist.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/webbeans-core.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/xstream-1.2.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jcommon.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.junit4.runtime_1.1.300.v20130514-0733.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hibernate/3rdParty/jboss-logging-3.1.0.GA.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jbossws-common-jbossws-2.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/c_jdbc/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/displaytag-export-poi-1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/log4j-boot.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/otherimages.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/gt-db2-2.7-M3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.rcp_4.3.0.v20130605-2000.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/shutdown.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.help.webapp_3.6.200.v20130514-1258.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/argouml/3rdParty/argo_php.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/commons-daemon.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.ui.css.core_0.10.100.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalReportingCommon.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/aheritrix-1.14.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.commands_3.6.100.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.common_3.6.200.v20130402-1505.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.contenttype_3.4.200.v20130326-1255.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/htmlunit/3rdParty/svnClientAdapter.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/squirrel_sql/3rdParty/spring-core.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.trace_1.0.100.v20130508-1926.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/spring.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/selenium-server.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.event_1.3.0.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/twiddle.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/mail-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/spring-core-2.5.6.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/commons-httpclient.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/org-openide-util-lookup_ja.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.compiler.tool_1.0.200.v20130530-1010.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalFormulas.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/postgreSQL.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/findbugs/3rdParty/AppleJavaExtensions.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.osgi.services_3.3.100.v20130513-1956.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jakarta-slide-webdavlib.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/pluggable-instrumentor.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.filebuffers_3.5.300.v20130225-1821.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.core_2.3.0.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalExporters.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ant.ui_3.5.400.v20130514-1341.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/struts-1.2.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.http.jetty_3.0.100.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.apache.httpcomponents.httpcore_4.1.4.v201203221030.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/gt-mysql-2.7-M3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.ide_3.9.0.v20130517-0139.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.ui_3.9.0.v20130605-1748.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/run.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hibernate/3rdParty/staxmapper-1.1.0.Final.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/postgresql-8.0-312.jdbc3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jrefactory/3rdParty/JRefactory.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbosscx-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/spring-core.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.http.servlet_1.1.400.v20130418-1354.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.ide.application_1.0.400.v20130326-1250.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/serialization.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jsp-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jrcadapter.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.win32_3.2.400.v20130516-1056.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/mysql-connector-java-5.1.6-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.ui.di_1.0.0.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jetty-4.2.23.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hadoop/3rdParty/jsp-2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/hsqldb-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/properties-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/freemind/3rdParty/jarbundler-2.0.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/logkit.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/serializer.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.ui_3.8.0.v20130515-1659.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/axis-1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/commons-fileupload-1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/concurrent.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/bsf.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jruby/3rdParty/bnd.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jasperreports/3rdParty/poi-3.5-FINAL-20090928.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/openjms/3rdParty/derby-10.1.1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jstock/3rdParty/xstream-1.4.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/sqlServer.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/poi-2.0-RC1-20031102.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/fitlibraryforfitnesse/3rdParty/poi-3.1-FINAL-20080629.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/bcel.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.console_1.0.300.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.expressions_3.4.500.v20130515-1343.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/el-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.annotation_1.1.0.v20130513-1648.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jspwiki/3rdParty/jetty-jmx-5.1.14.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.views_3.6.100.v20130326-1250.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.ui.sdk.scheduler_1.2.0.v20130603-2142.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/autonumber-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/commons-httpclient.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hibernate/3rdParty/jboss-marshalling-1.3.15.GA.jar,1.0
